2026-03-10 12:12:16.325 | DEBUG    | __main__:run_ingestion:136 - Batch 237: inserted 200/200 | total 47,400
2026-03-10 12:12:17.425 | DEBUG    | __main__:run_ingestion:136 - Batch 238: inserted 197/200 | total 47,600
2026-03-10 12:12:18.504 | DEBUG    | __main__:run_ingestion:136 - Batch 239: inserted 196/200 | total 47,800
2026-03-10 12:12:19.594 | DEBUG    | __main__:run_ingestion:136 - Batch 240: inserted 198/200 | total 48,000
2026-03-10 12:12:20.705 | DEBUG    | __main__:run_ingestion:136 - Batch 241: inserted 196/200 | total 48,200
2026-03-10 12:12:21.768 | DEBUG    | __main__:run_ingestion:136 - Batch 242: inserted 200/200 | total 48,400
2026-03-10 12:12:22.848 | DEBUG    | __main__:run_ingestion:136 - Batch 243: inserted 199/200 | total 48,600
2026-03-10 12:12:24.074 | DEBUG    | __main__:run_ingestion:136 - Batch 244: inserted 200/200 | total 48,800
2026-03-10 12:12:25.168 | DEBUG    | __main__:run_ingestion:136 - Batch 245: inserted 197/200 | total 49,000
2026-03-10 12:12:26.280 | DEBUG    | __main__:run_ingestion:136 - Batch 246: inserted 196/200 | total 49,200
2026-03-10 12:12:27.371 | DEBUG    | __main__:run_ingestion:136 - Batch 247: inserted 199/200 | total 49,400
2026-03-10 12:12:28.531 | DEBUG    | __main__:run_ingestion:136 - Batch 248: inserted 199/200 | total 49,600
2026-03-10 12:12:29.638 | DEBUG    | __main__:run_ingestion:136 - Batch 249: inserted 197/200 | total 49,800
2026-03-10 12:12:30.762 | DEBUG    | __main__:run_ingestion:136 - Batch 250: inserted 198/200 | total 50,000
2026-03-10 12:12:31.853 | DEBUG    | __main__:run_ingestion:136 - Batch 251: inserted 198/200 | total 50,200
2026-03-10 12:12:32.942 | DEBUG    | __main__:run_ingestion:136 - Batch 252: inserted 194/200 | total 50,400
2026-03-10 12:12:34.178 | DEBUG    | __main__:run_ingestion:136 - Batch 253: inserted 189/200 | total 50,600
2026-03-10 12:12:35.313 | DEBUG    | __main__:run_ingestion:136 - Batch 254: inserted 197/200 | total 50,800
2026-03-10 12:12:36.440 | DEBUG    | __main__:run_ingestion:136 - Batch 255: inserted 199/200 | total 51,000
2026-03-10 12:12:37.511 | DEBUG    | __main__:run_ingestion:136 - Batch 256: inserted 195/200 | total 51,200
2026-03-10 12:12:38.603 | DEBUG    | __main__:run_ingestion:136 - Batch 257: inserted 197/200 | total 51,400
2026-03-10 12:12:39.553 | DEBUG    | __main__:run_ingestion:136 - Batch 258: inserted 195/200 | total 51,600
2026-03-10 12:12:40.671 | DEBUG    | __main__:run_ingestion:136 - Batch 259: inserted 197/200 | total 51,800
2026-03-10 12:12:41.810 | DEBUG    | __main__:run_ingestion:136 - Batch 260: inserted 200/200 | total 52,000
2026-03-10 12:12:42.904 | DEBUG    | __main__:run_ingestion:136 - Batch 261: inserted 198/200 | total 52,200
2026-03-10 12:12:44.024 | DEBUG    | __main__:run_ingestion:136 - Batch 262: inserted 197/200 | total 52,400
2026-03-10 12:12:45.133 | DEBUG    | __main__:run_ingestion:136 - Batch 263: inserted 200/200 | total 52,600
2026-03-10 12:12:46.180 | DEBUG    | __main__:run_ingestion:136 - Batch 264: inserted 199/200 | total 52,800
2026-03-10 12:12:47.253 | DEBUG    | __main__:run_ingestion:136 - Batch 265: inserted 197/200 | total 53,000
2026-03-10 12:12:48.309 | DEBUG    | __main__:run_ingestion:136 - Batch 266: inserted 197/200 | total 53,200
2026-03-10 12:12:49.422 | DEBUG    | __main__:run_ingestion:136 - Batch 267: inserted 198/200 | total 53,400
2026-03-10 12:12:50.474 | DEBUG    | __main__:run_ingestion:136 - Batch 268: inserted 200/200 | total 53,600
2026-03-10 12:12:51.550 | DEBUG    | __main__:run_ingestion:136 - Batch 269: inserted 200/200 | total 53,800
2026-03-10 12:12:52.915 | DEBUG    | __main__:run_ingestion:136 - Batch 270: inserted 199/200 | total 54,000
2026-03-10 12:12:53.980 | DEBUG    | __main__:run_ingestion:136 - Batch 271: inserted 199/200 | total 54,200
2026-03-10 12:12:55.103 | DEBUG    | __main__:run_ingestion:136 - Batch 272: inserted 200/200 | total 54,400
2026-03-10 12:12:56.281 | DEBUG    | __main__:run_ingestion:136 - Batch 273: inserted 199/200 | total 54,600
2026-03-10 12:12:57.357 | DEBUG    | __main__:run_ingestion:136 - Batch 274: inserted 200/200 | total 54,800
2026-03-10 12:12:58.501 | DEBUG    | __main__:run_ingestion:136 - Batch 275: inserted 200/200 | total 55,000
2026-03-10 12:12:59.597 | DEBUG    | __main__:run_ingestion:136 - Batch 276: inserted 199/200 | total 55,200
2026-03-10 12:13:00.836 | DEBUG    | __main__:run_ingestion:136 - Batch 277: inserted 195/200 | total 55,400
2026-03-10 12:13:01.918 | DEBUG    | __main__:run_ingestion:136 - Batch 278: inserted 198/200 | total 55,600
2026-03-10 12:13:03.092 | DEBUG    | __main__:run_ingestion:136 - Batch 279: inserted 200/200 | total 55,800
2026-03-10 12:13:04.151 | DEBUG    | __main__:run_ingestion:136 - Batch 280: inserted 197/200 | total 56,000
2026-03-10 12:13:05.337 | DEBUG    | __main__:run_ingestion:136 - Batch 281: inserted 198/200 | total 56,200
2026-03-10 12:13:06.406 | DEBUG    | __main__:run_ingestion:136 - Batch 282: inserted 195/200 | total 56,400
2026-03-10 12:13:07.493 | DEBUG    | __main__:run_ingestion:136 - Batch 283: inserted 199/200 | total 56,600
2026-03-10 12:13:08.647 | DEBUG    | __main__:run_ingestion:136 - Batch 284: inserted 194/200 | total 56,800
2026-03-10 12:13:09.557 | DEBUG    | __main__:run_ingestion:136 - Batch 285: inserted 197/200 | total 57,000
2026-03-10 12:13:10.729 | DEBUG    | __main__:run_ingestion:136 - Batch 286: inserted 198/200 | total 57,200
2026-03-10 12:13:11.913 | DEBUG    | __main__:run_ingestion:136 - Batch 287: inserted 193/200 | total 57,400
2026-03-10 12:13:13.190 | DEBUG    | __main__:run_ingestion:136 - Batch 288: inserted 200/200 | total 57,600
2026-03-10 12:13:14.241 | DEBUG    | __main__:run_ingestion:136 - Batch 289: inserted 194/200 | total 57,800
2026-03-10 12:13:15.364 | DEBUG    | __main__:run_ingestion:136 - Batch 290: inserted 196/200 | total 58,000
2026-03-10 12:13:16.485 | DEBUG    | __main__:run_ingestion:136 - Batch 291: inserted 197/200 | total 58,200
2026-03-10 12:13:17.787 | DEBUG    | __main__:run_ingestion:136 - Batch 292: inserted 200/200 | total 58,400
2026-03-10 12:13:18.830 | DEBUG    | __main__:run_ingestion:136 - Batch 293: inserted 199/200 | total 58,600
2026-03-10 12:13:19.900 | DEBUG    | __main__:run_ingestion:136 - Batch 294: inserted 200/200 | total 58,800
2026-03-10 12:13:21.078 | DEBUG    | __main__:run_ingestion:136 - Batch 295: inserted 199/200 | total 59,000
2026-03-10 12:13:22.178 | DEBUG    | __main__:run_ingestion:136 - Batch 296: inserted 198/200 | total 59,200
2026-03-10 12:13:23.251 | DEBUG    | __main__:run_ingestion:136 - Batch 297: inserted 200/200 | total 59,400
2026-03-10 12:13:24.170 | DEBUG    | __main__:run_ingestion:136 - Batch 298: inserted 200/200 | total 59,600
2026-03-10 12:13:25.301 | DEBUG    | __main__:run_ingestion:136 - Batch 299: inserted 197/200 | total 59,800
2026-03-10 12:13:26.412 | DEBUG    | __main__:run_ingestion:136 - Batch 300: inserted 200/200 | total 60,000
2026-03-10 12:13:27.555 | DEBUG    | __main__:run_ingestion:136 - Batch 301: inserted 199/200 | total 60,200
2026-03-10 12:13:28.781 | DEBUG    | __main__:run_ingestion:136 - Batch 302: inserted 198/200 | total 60,400
2026-03-10 12:13:29.812 | DEBUG    | __main__:run_ingestion:136 - Batch 303: inserted 198/200 | total 60,600
2026-03-10 12:13:30.896 | DEBUG    | __main__:run_ingestion:136 - Batch 304: inserted 198/200 | total 60,800
2026-03-10 12:13:31.851 | DEBUG    | __main__:run_ingestion:136 - Batch 305: inserted 200/200 | total 61,000
2026-03-10 12:13:32.913 | DEBUG    | __main__:run_ingestion:136 - Batch 306: inserted 195/200 | total 61,200
2026-03-10 12:13:33.800 | DEBUG    | __main__:run_ingestion:136 - Batch 307: inserted 198/200 | total 61,400
2026-03-10 12:13:34.850 | DEBUG    | __main__:run_ingestion:136 - Batch 308: inserted 198/200 | total 61,600
2026-03-10 12:13:36.028 | DEBUG    | __main__:run_ingestion:136 - Batch 309: inserted 195/200 | total 61,800
2026-03-10 12:13:37.177 | DEBUG    | __main__:run_ingestion:136 - Batch 310: inserted 198/200 | total 62,000
2026-03-10 12:13:38.107 | DEBUG    | __main__:run_ingestion:136 - Batch 311: inserted 198/200 | total 62,200
2026-03-10 12:13:39.243 | DEBUG    | __main__:run_ingestion:136 - Batch 312: inserted 198/200 | total 62,400
2026-03-10 12:13:40.237 | DEBUG    | __main__:run_ingestion:136 - Batch 313: inserted 192/200 | total 62,600
2026-03-10 12:13:41.229 | DEBUG    | __main__:run_ingestion:136 - Batch 314: inserted 200/200 | total 62,800
2026-03-10 12:13:42.130 | DEBUG    | __main__:run_ingestion:136 - Batch 315: inserted 199/200 | total 63,000
2026-03-10 12:13:43.202 | DEBUG    | __main__:run_ingestion:136 - Batch 316: inserted 197/200 | total 63,200
2026-03-10 12:13:44.427 | DEBUG    | __main__:run_ingestion:136 - Batch 317: inserted 196/200 | total 63,400
2026-03-10 12:13:45.539 | DEBUG    | __main__:run_ingestion:136 - Batch 318: inserted 190/200 | total 63,600
2026-03-10 12:13:46.688 | DEBUG    | __main__:run_ingestion:136 - Batch 319: inserted 195/200 | total 63,800
2026-03-10 12:13:47.748 | DEBUG    | __main__:run_ingestion:136 - Batch 320: inserted 196/200 | total 64,000
2026-03-10 12:13:49.046 | DEBUG    | __main__:run_ingestion:136 - Batch 321: inserted 199/200 | total 64,200
2026-03-10 12:13:50.196 | DEBUG    | __main__:run_ingestion:136 - Batch 322: inserted 193/200 | total 64,400
2026-03-10 12:13:51.319 | DEBUG    | __main__:run_ingestion:136 - Batch 323: inserted 195/200 | total 64,600
2026-03-10 12:13:52.386 | DEBUG    | __main__:run_ingestion:136 - Batch 324: inserted 197/200 | total 64,800
2026-03-10 12:13:53.508 | DEBUG    | __main__:run_ingestion:136 - Batch 325: inserted 199/200 | total 65,000
2026-03-10 12:13:54.682 | DEBUG    | __main__:run_ingestion:136 - Batch 326: inserted 198/200 | total 65,200
2026-03-10 12:13:55.801 | DEBUG    | __main__:run_ingestion:136 - Batch 327: inserted 199/200 | total 65,400
2026-03-10 12:13:56.891 | DEBUG    | __main__:run_ingestion:136 - Batch 328: inserted 197/200 | total 65,600
2026-03-10 12:13:58.270 | DEBUG    | __main__:run_ingestion:136 - Batch 329: inserted 200/200 | total 65,800
2026-03-10 12:13:59.363 | DEBUG    | __main__:run_ingestion:136 - Batch 330: inserted 199/200 | total 66,000
2026-03-10 12:14:00.688 | DEBUG    | __main__:run_ingestion:136 - Batch 331: inserted 197/200 | total 66,200
2026-03-10 12:14:01.837 | DEBUG    | __main__:run_ingestion:136 - Batch 332: inserted 199/200 | total 66,400
2026-03-10 12:14:03.147 | DEBUG    | __main__:run_ingestion:136 - Batch 333: inserted 199/200 | total 66,600
2026-03-10 12:14:04.237 | DEBUG    | __main__:run_ingestion:136 - Batch 334: inserted 197/200 | total 66,800
2026-03-10 12:14:05.378 | DEBUG    | __main__:run_ingestion:136 - Batch 335: inserted 200/200 | total 67,000
2026-03-10 12:14:06.563 | DEBUG    | __main__:run_ingestion:136 - Batch 336: inserted 198/200 | total 67,200
2026-03-10 12:14:07.734 | DEBUG    | __main__:run_ingestion:136 - Batch 337: inserted 200/200 | total 67,400
2026-03-10 12:14:08.848 | DEBUG    | __main__:run_ingestion:136 - Batch 338: inserted 198/200 | total 67,600
2026-03-10 12:14:09.976 | DEBUG    | __main__:run_ingestion:136 - Batch 339: inserted 200/200 | total 67,800
2026-03-10 12:14:11.055 | DEBUG    | __main__:run_ingestion:136 - Batch 340: inserted 197/200 | total 68,000
2026-03-10 12:14:12.141 | DEBUG    | __main__:run_ingestion:136 - Batch 341: inserted 198/200 | total 68,200
2026-03-10 12:14:13.227 | DEBUG    | __main__:run_ingestion:136 - Batch 342: inserted 198/200 | total 68,400
2026-03-10 12:14:14.365 | DEBUG    | __main__:run_ingestion:136 - Batch 343: inserted 198/200 | total 68,600
2026-03-10 12:14:15.330 | DEBUG    | __main__:run_ingestion:136 - Batch 344: inserted 194/200 | total 68,800
2026-03-10 12:14:16.408 | DEBUG    | __main__:run_ingestion:136 - Batch 345: inserted 198/200 | total 69,000
2026-03-10 12:14:17.534 | DEBUG    | __main__:run_ingestion:136 - Batch 346: inserted 198/200 | total 69,200
2026-03-10 12:14:18.692 | DEBUG    | __main__:run_ingestion:136 - Batch 347: inserted 198/200 | total 69,400
2026-03-10 12:14:19.892 | DEBUG    | __main__:run_ingestion:136 - Batch 348: inserted 199/200 | total 69,600
2026-03-10 12:14:21.006 | DEBUG    | __main__:run_ingestion:136 - Batch 349: inserted 195/200 | total 69,800
2026-03-10 12:14:22.124 | DEBUG    | __main__:run_ingestion:136 - Batch 350: inserted 199/200 | total 70,000
2026-03-10 12:14:23.035 | DEBUG    | __main__:run_ingestion:136 - Batch 351: inserted 198/200 | total 70,200
2026-03-10 12:14:24.094 | DEBUG    | __main__:run_ingestion:136 - Batch 352: inserted 200/200 | total 70,400
2026-03-10 12:14:25.203 | DEBUG    | __main__:run_ingestion:136 - Batch 353: inserted 197/200 | total 70,600
2026-03-10 12:14:26.324 | DEBUG    | __main__:run_ingestion:136 - Batch 354: inserted 196/200 | total 70,800
2026-03-10 12:14:27.536 | DEBUG    | __main__:run_ingestion:136 - Batch 355: inserted 196/200 | total 71,000
2026-03-10 12:14:28.619 | DEBUG    | __main__:run_ingestion:136 - Batch 356: inserted 198/200 | total 71,200
2026-03-10 12:14:29.512 | DEBUG    | __main__:run_ingestion:136 - Batch 357: inserted 200/200 | total 71,400
