tx_hash,total_score,high_velocity,large_transfer,structuring,multi_hop,is_alert
3e9b77797edf0d0c7ca5c89cc1e926496f5cc0fd99ceec45cf9da7b488d56752,40.0,0.0,40.0,0.0,0.0,False
3e9b98aca5f5967c44cb03f71b6fc66b5cb97f4db9be684d5ed8b0b98df77427,60.0,25.0,0.0,35.0,0.0,True
3e9dad30a06a06ad419538bd45ae21321dcff093a8d9f2dbf68482b55cedd863,60.0,25.0,0.0,35.0,0.0,True
3e9e6e58c7fd8d01b20569472d16bed5900763e59c9834b41c2f59f7c2dc2cb4,60.0,25.0,0.0,35.0,0.0,True
3e9f3f7bf2713f0b9c03927717b562e183218c02c0a714ad5501399d1f0036d3,60.0,25.0,0.0,35.0,0.0,True
3ea10623c4c98a74d82423bc6a1736180ff630f7b41544ed051cf7aff75bc911,60.0,25.0,0.0,35.0,0.0,True
3ea39ff9b54c2b8f63023e00f6f1c55fe2a62bf09a32a7942de3cec34b4a8203,25.0,25.0,0.0,0.0,0.0,False
3ea7a4e64419b9ffbfd79c421f7cc87b21fe2a8f423dc40662411c2e4ae1e40a,60.0,25.0,0.0,35.0,0.0,True
3ea849f46086bcbd5f7e8e2688337daff4e0825015960ad12237abbd2be4c776,60.0,25.0,0.0,35.0,0.0,True
3ea8f4de30e9ede445440e7b74505a8bc7e18d2d46ef57b360dabcfabed07160,60.0,25.0,0.0,35.0,0.0,True
3ea9572609b20609b41d11e355d7b9a69b9ed5ea5a7577da071675eb4db38875,25.0,25.0,0.0,0.0,0.0,False
3eab94eca2a7c3b5174864d2557d34b9c360a5837ce1e2b759b15fa5a71d1936,60.0,25.0,0.0,35.0,0.0,True
3eac2f767279f262a01161954e867bbe5f6662aaaeb22e5626c198bf3fb0c948,40.0,0.0,40.0,0.0,0.0,False
3eacd0e2566f901d54b4da71d2be0d458403961ba4ab947c6a0f8772247b7b49,60.0,25.0,0.0,35.0,0.0,True
3eb1fad53ef86ac7b22205ab1ad57a2bbf1c0b132595a2cba0735df63ecb3335,35.0,0.0,0.0,35.0,0.0,False
3eb27f123cffc2e1ebebb577092ff6f9a24c0c79494ec112ef8efd1735658347,60.0,25.0,0.0,35.0,0.0,True
3eb93f110b78b00b2ffc559b82fb1f2271c64e819f4bd8beea9d32ea8069b583,60.0,25.0,0.0,35.0,0.0,True
3ebb47eb8e6ba0d19d8c434cc6c9b07335fafa8c8aa8b6d758ec9b3a302ba1e8,60.0,25.0,0.0,35.0,0.0,True
3ebb4ffda1735ea9e65a94ad5ab569bd716ff358df040e0fb57f1d5344d68a2f,60.0,25.0,0.0,35.0,0.0,True
3ebd50d72f05d727e407cba4bd823db7a24fada8226fae47468b68df59a4a613,35.0,0.0,0.0,35.0,0.0,False
3ebd60b8ca633df86f0e1073ae7871ddaa38c7e6a722877e9948639921bac22e,60.0,25.0,0.0,35.0,0.0,True
3ebee987d9c1d62d515ecdb9b0e659da49e9246877959b2966c4dcf32248c8f2,40.0,0.0,40.0,0.0,0.0,False
3ec15006bfc71cad1cd7dc0d164d0798db8b82dacd1b0e6e36b16009cdd9bc35,60.0,25.0,0.0,35.0,0.0,True
3ec2c544a4c1a0f855d3835bcc50e64f077fb0a531cbf5bb876ff468caf4772a,60.0,25.0,0.0,35.0,0.0,True
3ec5a0981f3f25db593227ab6327367717eea44bdea43a9eb152b335716df033,60.0,25.0,0.0,35.0,0.0,True
3ec6c8403da0684d6194d22fc9d487a91a8f49890a616bd23774337c28418dde,60.0,25.0,0.0,35.0,0.0,True
3ec713218b02eed5f0089138252390a450a5a9358e12d852eb45f753af999e41,60.0,25.0,0.0,35.0,0.0,True
3ec842ea0d13bf6c9ff67eb824ecb99a477c8ffb31b78cd876927e91911316fb,40.0,0.0,40.0,0.0,0.0,False
3ec93d1f17cc79b0392cf8fa5d0c83ffb28b35fbac978320a87ec201fff9c974,60.0,25.0,0.0,35.0,0.0,True
3ecad63df2657f022e56fba500325fe27473beb0dce64d278b4fca889169cf6d,60.0,25.0,0.0,35.0,0.0,True
3ece863802dce1e8c637f19942403d99955d84fe60e90a0d56a2c5532cb60873,60.0,25.0,0.0,35.0,0.0,True
3ecf3cab439b37ccc6c17c4318b66e30117b2279c38c8c99f3a9b2f945d68f67,60.0,25.0,0.0,35.0,0.0,True
3ecf9e3399939e4ca9a298c510b69ea566147f1a497534f09e6593c99d91bff9,60.0,25.0,0.0,35.0,0.0,True
3ecfd809e36888bdc58735026897615dc0caba3336b095c89494071f9050a1e8,60.0,25.0,0.0,35.0,0.0,True
3ed1f3746cb539264c887b64fb450ca95ac08f62abaa1cf7799354d2f00dfa73,60.0,25.0,0.0,35.0,0.0,True
3ed40bd69eac2a04436b46ae4cba32b2207ee5444425d75a6ec18fa35f9d01a5,35.0,0.0,0.0,35.0,0.0,False
3edaddce1700241fa3df48315b33ec44c5f4aef73fd0da99fa40371d7b06d164,35.0,0.0,0.0,35.0,0.0,False
3edcd6d1476c7ca7fd38f4acf09f31322f2a73a47aa3747d856b3aee38f20f31,60.0,25.0,0.0,35.0,0.0,True
3edd6a0da891fe283658063a0ec6c013062a1fb29e082bb0945f84807fbde9de,40.0,0.0,40.0,0.0,0.0,False
3edede155ca7835204a26085607a80272ed41a4f5bea1af0073740c9878e8c09,60.0,25.0,0.0,35.0,0.0,True
3ee1bdf1c50c137924675253bfa6bd2a3f11074948ecc8a20fd709099e7e7042,60.0,25.0,0.0,35.0,0.0,True
3ee37bdb52f6699fa6c4ead37b5f990e704c7e01db0eca8b817fac26675217b2,60.0,25.0,0.0,35.0,0.0,True
3ee3fca6024a7b41e84c9e104650b19c15ad2cb540c9a391029c5399c0b99a82,60.0,25.0,0.0,35.0,0.0,True
3ee599fe1741a90021cf586172275116ae61fcb523f908a3753ecbf7a005e71b,60.0,25.0,0.0,35.0,0.0,True
3ee62b35eb762e39720ee9e78daf98ae10a8f8bec7d95f9543b69230562b4d84,40.0,0.0,40.0,0.0,0.0,False
3ee6cf895e29840d77c718336ca138edb753709c011e1cd9b5727d8158619d0d,60.0,25.0,0.0,35.0,0.0,True
3ee8531d503bb7238981ceabe6958ddaa94f8b7d19bf1e21485ca3df0e6c9878,60.0,25.0,0.0,35.0,0.0,True
3ee88ddc2326bf66f1e9f65f783903e7a3c85c28aa8584aaa9185707d0ec092e,40.0,0.0,40.0,0.0,0.0,False
3eea3d0c93436ded6b6329fc29ebb51b2377fa6e32a32fb56c27e7aabeb9cd7f,60.0,25.0,0.0,35.0,0.0,True
3eeaf807593c139eaddedc589a988b2575a3341e4f96ed37f2d71a84e1ea495c,60.0,25.0,0.0,35.0,0.0,True
3eeb46dbc04c62dfc9a3bb4d3c7cb1c5d287e07522a25037655858d5d6db87a0,60.0,25.0,0.0,35.0,0.0,True
3eec560fcc7737104db97f9a3d8b574fd0728cbfba04a12e29eb324d811cf7e1,60.0,25.0,0.0,35.0,0.0,True
3eeec09885b150bffd0b34ccff2fdb78ff4b2f1ea5b6a12abe225fab594ba6aa,60.0,25.0,0.0,35.0,0.0,True
3eef42a46213a14cbe4efefa993961c1ed0516bba62ef094c6eeb1e2626d3bcc,35.0,0.0,0.0,35.0,0.0,False
3ef381bae8d9f4d5321840d978848a9829a57befcf8faba0dd05a8f06d26252c,60.0,25.0,0.0,35.0,0.0,True
3ef3a9772577bd50d91af533542649622d30942205add9aa978a60452ab9e82d,60.0,25.0,0.0,35.0,0.0,True
3ef48c46b68bac89c466266b7e5e5916f954f429a36fdc57aa46ffc65492f00f,60.0,25.0,0.0,35.0,0.0,True
3ef68e27b0aed9a477cd9763130ded11caccc01bbb612388861cb1a4b31fdddd,40.0,0.0,40.0,0.0,0.0,False
3ef9cb52ff6ed7cecb7ddb2d465dc0cb93821b1602365be37247df0495477244,60.0,25.0,0.0,35.0,0.0,True
3efa05498958b2c5184ae3118063f55871dd5035d3749af09f0d99c3f76ead37,40.0,0.0,40.0,0.0,0.0,False
3effa3893d120fb9f75734e20bf1b7d0575c65e0a1fbd5c45b3ee4ad47c472f5,60.0,25.0,0.0,35.0,0.0,True
3f01d01dc86832e05b647c063c3b69eaf70136f4150c230873e0f3e7167909de,40.0,0.0,40.0,0.0,0.0,False
3f033183107e325eaeb673d4fb8016c28a6ad4e5fcee67a4b3bb2ab72a527bd7,60.0,25.0,0.0,35.0,0.0,True
3f0659148301d0574ce819382c8f81fd5269d5bc0fa529c38759e3c0e471383e,60.0,25.0,0.0,35.0,0.0,True
3f09207901ffda0fd81912c32e7f677e5fa050d6d0f65f8f425a3513c810dba8,60.0,25.0,0.0,35.0,0.0,True
3f09d2ebd84239e4a14cd89acb359730aaac00f9d82b3a20f938f8048e75d643,60.0,25.0,0.0,35.0,0.0,True
3f0a709bc32533ffc0f2e5f172259d05169fc7b806f4030ef00d99c80e8cdf33,35.0,0.0,0.0,35.0,0.0,False
3f0ad5b1a2078fda1c3571c0a301bd67cd77718ae11c73215d609a4ddbdcf07b,60.0,25.0,0.0,35.0,0.0,True
3f0b37d4cd2bbd617e4ecf6631a2eeee6e22f4e3d694c4253b87d2151c2922cf,60.0,25.0,0.0,35.0,0.0,True
3f0d1157bdde67d0506cc6b2e468c6af0f2f7443be3ccbacdaf58d71eedbc5b5,60.0,25.0,0.0,35.0,0.0,True
3f10a740be2ff4ff02156c673f018985a007bd6cdc85af439518e18e872cbf9e,35.0,0.0,0.0,35.0,0.0,False
3f1296d92e7d169d30e3dabc9cc7001424b2820fe54ecf796032bc0f2a6ef17a,35.0,0.0,0.0,35.0,0.0,False
3f12bef3074deab730efd2b68cb8f42f4dd7a5113087043033aaa36dd8a7dfab,35.0,0.0,0.0,35.0,0.0,False
3f12ee729d9cb691b49ec280698713173c2f0f9f8b2436faebfdc344c2ebaeca,60.0,25.0,0.0,35.0,0.0,True
3f12f483cac8bfbf7c46d432ae84eeda5e6c995708f96869cebb3ce7ed3eea3d,60.0,25.0,0.0,35.0,0.0,True
3f134aa722497289479c8100f5992e2839437617700e9849d959890c2be9f8a8,60.0,25.0,0.0,35.0,0.0,True
3f1469797e9a441901d6fb720c26ec644ce81a6a6671b2c3dd889d04e0822a64,60.0,25.0,0.0,35.0,0.0,True
3f15bbf6ddb4849e6c12b10ce7101bbfc5bf457c3b863da9cceae88b8b0f7007,40.0,0.0,40.0,0.0,0.0,False
3f162a283f02f664ee70ccda8fcbcc79595859462a47862a8302e348d3da6d40,40.0,0.0,40.0,0.0,0.0,False
3f19df52e2064df323a23262744c1d5e35e9cf36218e47d6f7907e9fdf9934c8,60.0,25.0,0.0,35.0,0.0,True
3f1a53f9b2f9486efaf309ddb113fcc27dd4857e924d0ae5ec43ac82a5d04ba6,60.0,25.0,0.0,35.0,0.0,True
3f1a7d445e821ac87edfeb424db1b6f9e0f4033ccfcfb172eee4b653699b49f5,60.0,25.0,0.0,35.0,0.0,True
3f1ed972cc846c08d53d5c49e2556def8fae799c8604439ec3802a66d2440e8c,60.0,25.0,0.0,35.0,0.0,True
3f206f85aca9e0537685fa2d145d9264e8619d470e8aac3cd94021c98d3b738a,60.0,25.0,0.0,35.0,0.0,True
3f20dda3af8c9e16735d1b25fa4d84cdc747fdd572830c0e9226e7d792746692,60.0,25.0,0.0,35.0,0.0,True
3f2143a120e2af84cfaa5ebeb05e4a5f548f11a0fd51e616cc8f6aef5afc0a5d,60.0,25.0,0.0,35.0,0.0,True
3f21d358d0a9690a60cb57631ec6c0b2d49e73eccef02ac219b240ce84b60a6b,60.0,25.0,0.0,35.0,0.0,True
3f23099a5cd2aa3237319255e2c6ad45496141fee734573a24791f9a9212d22c,60.0,25.0,0.0,35.0,0.0,True
3f248e9273b103e3e19dce25685e333a672d59646921fc4947c2321ea5c2499b,60.0,25.0,0.0,35.0,0.0,True
3f25bba1a317b5dcffda61e0ad013aa51c7829d155bc2669019ec3ef031c88c0,60.0,25.0,0.0,35.0,0.0,True
3f263e2709a5d0c24e62a1871b5872be2d3dbccc43430317e95369e79b471c4d,60.0,25.0,0.0,35.0,0.0,True
3f263f5f251e23c3717d51e2a336b31628fd980b0bb73d86d1f3b2f086c0d98a,60.0,25.0,0.0,35.0,0.0,True
3f27f2cd24d7b4e176a83067e95feb7820c4fe10e537b50bfb2d0cca906d3863,60.0,25.0,0.0,35.0,0.0,True
3f287f413c44a9858ed3c67170fb50eff4b55af2269610004968ff90e0e86537,60.0,25.0,0.0,35.0,0.0,True
3f2996352e2b68758a9894dff2126aac3e934433060e4c748bc4ba335b8d505b,60.0,25.0,0.0,35.0,0.0,True
3f30060d0c6a7248f008061049dcfbc5d3622e7bcb76f0e4012ac343802eeab9,60.0,25.0,0.0,35.0,0.0,True
3f3530b3242babc7c6f9c8c8424e403f164b3b99a7f31ee6e93a128b463198b8,60.0,25.0,0.0,35.0,0.0,True
3f36280b5159f85c3a1d03506fb36a992fdd2017812d905c3e1c05363d1ce00a,35.0,0.0,0.0,35.0,0.0,False
3f3669cefd1d72dbc56e671f7339a6687edccb3cd45793566edbb1b0d618848f,60.0,25.0,0.0,35.0,0.0,True
3f36ca09eacccd68d20807380f47efc0c026d3d737a55bc7adb8fa68fc49cd6a,60.0,25.0,0.0,35.0,0.0,True
3f3969edf56434b047a59dbc7b68feeba510357b1b272b8effd589d21be123ea,60.0,25.0,0.0,35.0,0.0,True
3f3df5b9984823be11582afd50d89a0e6eb0d92d29e2bc053b6a45693e55f78f,60.0,25.0,0.0,35.0,0.0,True
3f3fc0d55e3f4d6c7c0b9534e9bbf46a30bc4037e4ae99e9e168cf717ee9a62e,65.0,25.0,40.0,0.0,0.0,True
3f40d77fc621602e819c646155e558c3d6904a8f2c97f24ffdbabfe12f8ce626,60.0,25.0,0.0,35.0,0.0,True
3f40f7055c3ffb754780412c8a28bbb1e4066813edfcca94d612067ef71f2cb0,60.0,25.0,0.0,35.0,0.0,True
3f451a13bb70f87bb6da3abb91732d41b8fedb816e5265dabd5e692d95422065,60.0,25.0,0.0,35.0,0.0,True
3f4651952a96379c5d01f2b25249eccec8996b835638814e8b15840a5d8def2e,35.0,0.0,0.0,35.0,0.0,False
3f467abfae61660b48daf5e0dfd1291785c37cf72fd2d8f1fbfb9f2d80d0adf5,60.0,25.0,0.0,35.0,0.0,True
3f480904999b834eb94f4884eedba002f6c91c5327d8fa9fbb1f13817206f104,60.0,25.0,0.0,35.0,0.0,True
3f4862a3c50fcb19f8f2b10a9a0bb7d32f37f9b01d0c38b1d817de57c4e1373a,60.0,25.0,0.0,35.0,0.0,True
3f487f4b1d27d1ba32937eb057751f98989ce97d1f9f0b38538f7db70989ac7a,60.0,25.0,0.0,35.0,0.0,True
3f4b373045fce96e79fc116f00ea09c92e1858bdc33180853875f01b9d873061,60.0,25.0,0.0,35.0,0.0,True
3f4ccb916d6dbcf1b9cab59f20acbb83d8282fb5ed04f76532618c190b4dfab3,60.0,25.0,0.0,35.0,0.0,True
3f50b071985ea925f0040a907f191029098ffcaf3a6d3c87b02870084b947efb,60.0,25.0,0.0,35.0,0.0,True
3f51741fc524ac2156e2a94b525b263075ba705e70f458e108fbbc4f045f436c,60.0,25.0,0.0,35.0,0.0,True
3f522201f6e9804671ee8ab0086a8dae67055bb09fc6d0f6cad2003dab5cfe4b,60.0,25.0,0.0,35.0,0.0,True
3f55ff26706d32ef290bb04b603cb1af959811ee243e7455ec51fc5012783212,60.0,25.0,0.0,35.0,0.0,True
3f59608dfbf55ff916560c017b3188eae77d1b001dd8ca33a61112089028230c,40.0,0.0,40.0,0.0,0.0,False
3f5d3f878c4a53a22afad785f7be00090f22453f5022e4e331342fec0a0b1382,60.0,25.0,0.0,35.0,0.0,True
3f60fa4f1aff3970d528f7aacdf137b0b94262886ab7734e579a09fffb177fd9,60.0,25.0,0.0,35.0,0.0,True
3f6235de50db61d9f105ad03bb4eb21c9a29926af1d9cd4d32ff218a18bde391,60.0,25.0,0.0,35.0,0.0,True
3f63a54e92c6e3f7e9ff8b6502b2c5e91052c568e0eee4c34feab649767d6e7c,60.0,25.0,0.0,35.0,0.0,True
3f68721d3379c7446f2f3e28995a907d33d38deca02ae191bffce2785f4b626c,60.0,25.0,0.0,35.0,0.0,True
3f6c080002dc28f94ca6b819a791e7a760838671dd13540499345654fefb0cd2,35.0,0.0,0.0,35.0,0.0,False
3f6d2b3ee91b265b2eb4061c3a3f1ff9cce032d79c7a105969864e34ccbf8ad4,60.0,25.0,0.0,35.0,0.0,True
3f6ea2f1dc59171d386748a216fc79039f0b95b06a7b73a87768931c1d265e92,35.0,0.0,0.0,35.0,0.0,False
3f6f0724541b65e7f1dcd53d4911730da87bb6da34b612a6f9893916ae5fdf7b,60.0,25.0,0.0,35.0,0.0,True
3f6f892882e69667e4e6231298a4392d47b44d97616cd629876e0c868ae1dfee,60.0,25.0,0.0,35.0,0.0,True
3f70d9cadf2a3c904613517dab295369d34cc8f7505ddb6074f9e97d44caeba7,60.0,25.0,0.0,35.0,0.0,True
3f713ff9df00bbdf60dca030cd5426cdb13a094de4ecc9c327d7f8b24fdab875,60.0,25.0,0.0,35.0,0.0,True
3f7178b9cf8688c8653d4c37b8d5b9277c2be9c1a55bfe675434a6605b31aac3,60.0,25.0,0.0,35.0,0.0,True
3f722a915e6d97da7878669193d1665ce729a320e948dfd77dcc7ce58e6b02b2,40.0,0.0,40.0,0.0,0.0,False
3f727eec83a09bf100f3b305e3e09ae6636e7d9905db1e7ed324bf8e799e239a,60.0,25.0,0.0,35.0,0.0,True
3f7544bede50a86805191c451a9b872928c9b007097aab5a85406036481e77ec,35.0,0.0,0.0,35.0,0.0,False
3f76b672508b6d90eefe76b9fd05071aa6e4fcdf588e6036e576a6f8aaaf7929,60.0,25.0,0.0,35.0,0.0,True
3f78e7ea2af314ed6ae343b2323216776702e727137cc5844601c24008cbb657,35.0,0.0,0.0,35.0,0.0,False
3f79da66bdfbbd2bffdbd88ff2dd5572e471b86f15dbb97457e199cb59f27c03,60.0,25.0,0.0,35.0,0.0,True
3f7a65811b8e895591a412b439f76c4cdf0c16613516e95fae0c682d8bd7b020,60.0,25.0,0.0,35.0,0.0,True
3f7c147cee438ac4bc20aa7064b94af07f6129dd4cd75c155a8785514bf97530,35.0,0.0,0.0,35.0,0.0,False
3f7f28929b103fae6014f9574465be3dd8b6e6c1f1ec6ffe57e02596f4f3fc6a,60.0,25.0,0.0,35.0,0.0,True
3f816ce4cd6afbe1e73fd33ee3d219d0f79a27b2103ee23c36b6050e83687dcb,60.0,25.0,0.0,35.0,0.0,True
3f81b8e3bec34921958db7d8096fad7626aed73d4db36d737e8af12a7a18857c,60.0,25.0,0.0,35.0,0.0,True
3f83aa9bbc2f2f356b677d35d760c31132c8694d61d38b6fcb8df1717ebe94e4,60.0,25.0,0.0,35.0,0.0,True
3f848d9615f17890bd712f7a41c6215552c303828f5f76016c7584c8a2925ae7,60.0,25.0,0.0,35.0,0.0,True
3f853568916cdb6e38603c73251ca42b57c24e27592d1fcbca4b7b4167b553b5,60.0,25.0,0.0,35.0,0.0,True
3f86c2ace56e735c27229c0ae63a295b97124e6669f98a3b5824de3ac9b3f621,35.0,0.0,0.0,35.0,0.0,False
3f88defb66f1d3f22860fc492dc98860816880a29914f20400eae30db6f532fc,60.0,25.0,0.0,35.0,0.0,True
3f8927b42adc4a69297619f850f803ca4c540d38b53104a59a9994b5dde839ae,65.0,25.0,40.0,0.0,0.0,True
3f89b053e40d00acd95c9c50f24bc45a842ccff42d642033d33877c91083d1b2,35.0,0.0,0.0,35.0,0.0,False
3f8a6d5fd80c494de23a4f412d42db77d0994586eea351c6c4fefbb08d0fbef8,60.0,25.0,0.0,35.0,0.0,True
3f8b0a41ad4bdcee8ca3ace48ed3af4880cbfade39925eaeb8e504203b13fe92,40.0,0.0,40.0,0.0,0.0,False
3f8ca2836392ce691853a8f8bfd5aac57bee72272201d7b0fd2d6e02ec888ed4,60.0,25.0,0.0,35.0,0.0,True
3f8dd6e22cf4b09fdde761acc496fb3283c676ced58574243c176ad32c96c6cc,35.0,0.0,0.0,35.0,0.0,False
3f8f99a42f3bd94b36ce3c385b019e3a61c4578ecd4407f5a8282b7d228b2872,35.0,0.0,0.0,35.0,0.0,False
3f91ca937a9721647018dc7ad8fdcddd27772e10c6cb247aec01ca67980e3bc1,35.0,0.0,0.0,35.0,0.0,False
3f9252b18c3f61cc9c9cc999597fccb4bbc51d6f6f21cdb9fb58327e9807c74c,35.0,0.0,0.0,35.0,0.0,False
3f9341ef36a9fbc8c4b67dd13db5fefd759f146a23fac24d00e6f45c13beaceb,60.0,25.0,0.0,35.0,0.0,True
3f9444e036e232403ffad053a55a858bf78e5332d43505d05b5ea4ab997c8a2b,60.0,25.0,0.0,35.0,0.0,True
3f9520184ee1d6313cfba15cfe459282d1b1c19fba1cae0ad67693dea9ce3f8a,60.0,25.0,0.0,35.0,0.0,True
3f96c696732bad9b6305b90c0fbda06b0d5ed4d2980d46f58cb6d82d2c4c9d11,60.0,25.0,0.0,35.0,0.0,True
3f97178870f03f375570298fc07c254c094f184cedf56fc84ccaca37b7193e2f,60.0,25.0,0.0,35.0,0.0,True
3f98cf76babf9930579e50a6f8a0c404e4f754f35e0fe1fc77c3415d6811d142,35.0,0.0,0.0,35.0,0.0,False
3f990a628d75e87fb044a9884eb092994712f9760d529196cc2ef3438ed59585,60.0,25.0,0.0,35.0,0.0,True
3f99b34740b30fb5bf5f007ccf040c21fa7bb1eedd65961a82eb3a85992ae213,60.0,25.0,0.0,35.0,0.0,True
3f9b5836a912d15360e1fd953d8345029b167bd417d165540c344d6b62076390,35.0,0.0,0.0,35.0,0.0,False
3f9ce20727c19e8fedbeb20e825d3219c4a6339300a34b8342dbd805789d3b27,35.0,0.0,0.0,35.0,0.0,False
3f9d59ef12b2d1a26a6c60f89c33216991501fb6386e0fefa9a0e447dae6b054,60.0,25.0,0.0,35.0,0.0,True
3f9d7d90c2437f3a8a93026959562c7673497dd6f8b8b19ca7840bce3c62e691,60.0,25.0,0.0,35.0,0.0,True
3f9f076da0465d2da707fcc6bbf13d117db21d4cb4da36e83fcf2ccefa5cde9c,60.0,25.0,0.0,35.0,0.0,True
3fa040f205abe920367a2d8d62bfcf8ba3af3021b3a1a8e219d18f57d05c2c92,35.0,0.0,0.0,35.0,0.0,False
3fa2b770904129a7d8f75d09fabbb70683ac7087605c962ad2ac1bc2581b4e9d,60.0,25.0,0.0,35.0,0.0,True
3fab85fb873550c99084b8cf02e7f7f561773aef8f06fef9f590a170c7156540,60.0,25.0,0.0,35.0,0.0,True
3fabc0a6d65749a66289242a9c9aaff967e8e88076b1ebc060b785633b1ef2c4,60.0,25.0,0.0,35.0,0.0,True
3face43615eb765409e78e300b3a8c0b68e13d193f2e6485cd0800cbc93056cb,60.0,25.0,0.0,35.0,0.0,True
3fad4a6378a26988e182da6ef8700a61a25f63d40b9b0c0883ac81c8f56b03e3,60.0,25.0,0.0,35.0,0.0,True
3fade39a2336570d35180202d188a130acf7d9da16a1098324d2fb1b4fd4c4e7,35.0,0.0,0.0,35.0,0.0,False
3fae28d67bb37ca1d983ac9bec71eb08fb0a7ed89e1aea392c124044cbca3fad,60.0,25.0,0.0,35.0,0.0,True
3fb144f02955ae53ce0390b3b227a9141ef72ca373658b677eed709ceea79906,35.0,0.0,0.0,35.0,0.0,False
3fb160c8ba62435e611fe92338a6664d86023b7675f704294253f3e8b76c0ee0,60.0,25.0,0.0,35.0,0.0,True
3fb38ba742fa25b4e1d8e8b38b0feefc7c63ba9fbe0975c476c92ab39a15bea3,65.0,25.0,40.0,0.0,0.0,True
3fb44d476d6c7743537e39f0157505876ae4b5d58391d5b37be5b0e55e01a6f1,60.0,25.0,0.0,35.0,0.0,True
3fb6373233b97538fc056cf4fcae6a78c369b9ea360ca6dd3690cb641766d6f5,60.0,25.0,0.0,35.0,0.0,True
3fb86efa4a22481a154c37ebcf498f6e2d18d9aa07364e11c63144c125fabb3d,40.0,0.0,40.0,0.0,0.0,False
3fb8fc7fe357bc396473b76cc1981f0e6591b4e8f11c6f060e33e19e5615cc27,60.0,25.0,0.0,35.0,0.0,True
3fbc476b4eed1c806ac459706ea6cbbb128efb1e820ddc0b107186d32c31adc3,60.0,25.0,0.0,35.0,0.0,True
3fbce6096c40df0b1c9504128f12301e33c67da1365291398ade5b4a3c6f4916,60.0,25.0,0.0,35.0,0.0,True
3fc09300bbbdff80cbc38d483081f6bf835f0bd239bb95a040afd8863f998726,35.0,0.0,0.0,35.0,0.0,False
3fc0bd24a4ab58b6239a3dd6cca02bbd992fd1b93464cc24e6f5ec24910b7926,60.0,25.0,0.0,35.0,0.0,True
3fc11dd34906b70712fe5752af546c14d44831c040749cc01ee27752aa602c64,60.0,25.0,0.0,35.0,0.0,True
3fc2d608298654c311605cb623d5cd140972a25c043763be1d312faf0a1dc029,60.0,25.0,0.0,35.0,0.0,True
3fc491c3e9246ac6c1b15f72eb908080c64353f4941fe2ea41b4ae21f9115ea5,35.0,0.0,0.0,35.0,0.0,False
3fc6259811ec4c68c261d6358a1076eccedfcd1a318f274d8e74c40ef6d174e5,60.0,25.0,0.0,35.0,0.0,True
3fc74774f60dcf9acbc23049ae7b646ca7ee935fe39f1badb0fa00f2dfb990fd,60.0,25.0,0.0,35.0,0.0,True
3fc7bdb8156ca52a8f8bcee7cd36adcc71f1cd9846963cc282a1d5b9098cd3e0,60.0,25.0,0.0,35.0,0.0,True
3fc7dfc0d727296d41a2b29c0490df6ccbbe9fb879ad7ae0d9457d561a7bfa45,60.0,25.0,0.0,35.0,0.0,True
3fc8b722c2db235e1dbe8e541bca27135ae4a8fd874105346eaa90476a4dee98,40.0,0.0,40.0,0.0,0.0,False
3fccf64351c7821162d86c72cd1d835be94c8e3c18803812edf4a48cf262e17b,60.0,25.0,0.0,35.0,0.0,True
3fcd5c5cdf6f72efc8d299b517aaa5f73bfaa9e85e9ddcf643153dc6626fe417,60.0,25.0,0.0,35.0,0.0,True
3fcf4f97ea16f8835d5d99b5481cd98332f02c260c0853113a2af3c4907f1f52,60.0,25.0,0.0,35.0,0.0,True
3fd249b1182c7853b2828760c66d080981a6261fbdf6d85a06b1af1ff15ec9b8,60.0,25.0,0.0,35.0,0.0,True
3fd316b1b8eee2a908da28a05d4d874c12154dcac35f2a2d5063c74e535a7af5,60.0,25.0,0.0,35.0,0.0,True
3fd4c61d42842292b6e96a34e1ff76074f69ff922889f6546508b044e941e9a8,40.0,0.0,40.0,0.0,0.0,False
3fd4dca11265f61894e11f73e41655cd59d5b5ad74d197d3e548a72a6dd2772f,35.0,0.0,0.0,35.0,0.0,False
3fd4f3c0bfc56c24ecd6bf16880b1090f80570b5ddbb2fc131799ff4cd9aac64,60.0,25.0,0.0,35.0,0.0,True
3fda2d59d0f4b232ca09137199f43c89060753108961eb2aa80a9d6994da1ace,60.0,25.0,0.0,35.0,0.0,True
3fdb71278cd62f0b5b26440982a98fbf5c1591675182794a20b6c47b128c48b7,60.0,25.0,0.0,35.0,0.0,True
3fe51b7a8af4c7912657f3516560b07528cac5a400ae0db24d97c182c86830cd,60.0,25.0,0.0,35.0,0.0,True
3fe72c371afb1cacca4a2af135e5bc30d8185d1b72625e454393240858c23b23,35.0,0.0,0.0,35.0,0.0,False
3fe9598d1254ea8a0da953ae8ad71c3c324d45d70a9cf64057e66ab49d47f8bb,60.0,25.0,0.0,35.0,0.0,True
3fea6403a3bb24ba163971936453b1a643d781174e0433e5f030d6ed00a2979f,60.0,25.0,0.0,35.0,0.0,True
3fea6da1c8b1d76d9b7b0b56f88f72914f0a1acbdd1374dbfa7335f4a7960f3d,60.0,25.0,0.0,35.0,0.0,True
3feda89d31d2d19deb607c43e0a44f0333120a3f4835b4bb487ae06dfaca45ee,35.0,0.0,0.0,35.0,0.0,False
