address,community_id
0x4c367f86c9be91d8e6b9ef9f65f4acab8419417a,0
0x1266c2128919c600005576be561d1ce19dedf3d3,0
0x1289f68bff5d3fb1da9f3488a8505daf3582ccc6,0
0x9b18adad475da4ced62089d16e7d033d335bcd95,0
0x72a82817cd9fa0dad2e93eb4b96808676f22ea0c,0
0x6ccb604ca119c2d8463beb4de39e66da62f86ba2,0
0xefdae3f01a3e14d3d78e5fc7ad84a8adef036f85,0
0xe057d50abce947c8dcfbdc4543a1f2e106a93b21,0
0xadced5465ad54371936e75429a9b9fa9a5d7c31d,0
0xad085d4f379ab29f0b600986c84baf0814ac1b97,0
0xf8620cf5c097bc3a62973432260e695a7eb0e6e4,0
0x84e094f2e8a07d7618b7db84b34dcc85b82022f0,0
0xc3cd50855cc2fb57e5e311bb4b31198ecbf19e93,0
0x6ba76ba5c60428390b0f5238455b80cb30c67f59,0
0x0fcf16e0ac441114fb1f80a714ac58e1127608b4,0
0x14cf880ce6a9ea38fc1c3ff398bb72e69bd97052,0
0x43f783422414b787b3f4a01a200a9c6baee324ff,0
0x95bcf31c2482125c3c4b6da5cec1ff1af224ab12,0
0x6cb1f44171ad4681749a5c2b9425d0871c858ae3,0
0x99b56f46b08a5c69ff15729c5da003821eec500e,0
0x7b00987af8d7ca1713f8207d9c5ad81fc30d22e8,0
0x919cd19ae45bf938c023c2ad126206994fa6517e,0
0x019dbf906b951cab64e4d58f42d6c6a2b62c8bd2,0
0xd33d8924dd6a75e8c2ceb63784394bbce800fed6,0
0xe2c5cd14fb730b24b4866a01d9a33175ddae3d9b,0
0x2253743ad6c39c3877565ee6216206caffef478d,0
0xe5b6bdc363a394f9a5fd564c78bee2daa1877de8,0
0x12f13396c7e49b8d80bb4c08f97e6aace88dd9e6,0
0x271d0dc4e76c2787739895ed80523b1054df819e,0
0xaae21cc83db0ad1e66a52b23097bfd54d5206462,0
0x39d13da4b9ca1ae9b1aeaec75d5d0d2e18a333be,0
0x05992abf5393db32b7d21b25c88ff6ffcca60169,0
0x39d9577adbb172203846dc4dc703e7d50579ed97,0
0x61d246d011177ddc8e6e561d00b3d1045bbdff29,0
0x424f539e20625f00c0c09953a61b080479f404fd,0
0x8a442c94c87cd4c717e6548b6b86e280b51e9615,0
0xfeec31016693dd689d021567a4fb72b618585522,0
0x17dc500f4ff93a566125cf81cde80f303a82fca4,0
0x494c3d25baddbd3903f509507f3b9fe4613c859f,0
0xfb23b8b24acc60efa1889673de1983ff908912a5,0
0x486e41ca9c9f225e7e871889352d93c1ef7f655e,0
0x1327f0dc962649133d905bb701e4f88be5ee2ede,0
0xcd3c0b7419deb608852de969eb3ff7e73b1c8673,0
0x35d251e6aa7883b03ee6e96dc801f5be4f2c638f,0
0xab4c0f80eaf8ce8f0da117b879ec2a825a314292,0
0x27b3e63982bbb8866b9becdd4ee91df664a9fc32,0
0x62345e2b32258973d0f3f8fbc0f05e143ffa1d0d,0
0x7c2fd7a037fac09b271efa82b51a3f84a2dea943,0
0x4a3d0a2952b2dc033d76913dd7923177ee6d9317,0
0xe01bc696ed154a489af2790a1cbb3ee0b2d69b62,0
0x782273359131a0b58856619860651a49e8dede0c,0
0x85ea8f8a64bf11d71ed056245013e3f0ddf59f6c,0
0x9d3f32df594da5b9f9a78109f85a657e9291a292,0
0x13f91e10e6a718740dcfd97b288779769fbaf627,0
0x21aba18ca6a8118d5cbc03062c204d0eb323ec2b,0
0x683f93ee932cd7d979189595441ac8b8bb3fcf02,0
0x9baeb657bd8a94052757787f3a468554840f1d96,0
0x07aa72fed36641624602e2c56560775909fb581c,0
0x91e296eaba54abc79125b5e348e8c4bc9b3b2b02,0
0x0b60dce931abbc3611c850cb674be06ef466c906,0
0x55ded3812ae849e423ff7f0ef167111e43062458,0
0xff183fdf74f8c4fd8499124b084039759f460721,0
0xa105aff64948a3068922e51fd707192ccd3bfc92,0
0x591bfe64555785f72c5ef4010f2d6d51fc7696c8,0
0xde0585dd04d61a88380a75574064bbc0499be4d2,0
0xf6ace114d29a9d00c5d2946ff9259500ca041098,0
0xba4ca3c51424f4f428bc53930f31280be5fdae65,0
0xffcba34e803b3697b3a7c55db8956b2f9a122e26,0
0x3afcdf561a59b737cde770838d78927b7a7358fa,0
0xe007de1947ed4e712e4a33c03704fc1a64d77c06,0
0x1302a2c40cf9ca566bfad0d851ab825b7e37b3c4,0
0x3b61fe5571b4424232ae2579100d84f3320066fc,0
0xe0e12c9f08440dba5d2c998358c4e6e3df818b80,0
0xf765287be35bfe74caa7f2eb2adc47868c845cde,0
0x7dd90b3954b0a5316a3b367be7367f4404c0a261,0
0xface72f934a9241c247a6b160c6fa1aa9bd667f5,0
0x48b4b4721cdcce9fed1294064f4d15428d542ab9,0
0xfd4be189fa0ef70a139bf2ab956328918b25da23,0
0x99ddd4732a2d504af84dd7477a06b34636810cab,0
0x98c1410c2784aaa6ee9a0c116c950561cf86e0ab,0
0x395aa6a272a2dab71bde496efacea3e6748d8f61,0
0xbb5700450830349b006554c635199d695b4db900,0
0xab1d31d28b73b585920e2c958ebafa245cf750fb,0
0x7d94265f2d58107a02800f6f8e4f7b8c464d536d,0
0xd7fc9ebde75eae820e57ac3fa9f3f4290a6334dd,0
0x4db21ad21a772e645357a18db6deec2daffc7f50,0
0xdc3448bdd453f7f080c03eb20406cb5656d41749,0
0x39b099f71b79f8a7c1fbe36691156b14179de3ff,0
0xd21b9eb3b8faaa18c13ec6d0b07e2538d7a0bc5f,0
0x8741fe392f2d84dc70b6d5f07e013539910df75d,0
0xf0f336dd979166604274bc5108b4ff7ce44eb469,0
0xeddca4e42d786204cc63ad0a05c88778de941695,0
0x50d6c7be354686e362848f07b2769c748a9c20a3,0
0x0c33ccacdf90c4523e3f4ba8e85e975461ffa661,0
0x72f855b9a5acd33465d5783580dc59716869d5d0,0
0x37f26d39ddcf7da0861223e16824e1bf2131ef86,0
0x8311db5ed56909233b1c16b2d213c4d64a5a5e6b,0
0x7c3d34dadd0f628c7b7d6ba75e5e6f4764f7b235,0
0x399323abfac06bda7bf366a088ffc17f15ccb305,0
0xa6a67863e0c19c992c275de952feff6a6c61af49,0
0xf19cca38d6b111cdbb45f7c6302d9107da291b1b,0
0xebd9d0427d0aa2161e25afaf6bec2256bb75e5ff,0
0x45c59d6302f128d58b31ce90592951b45932ac43,0
0x5bb40304bc0262b9f8ee7d30f10003e97500d7f5,0
0xf54576c04cd377c9b26ff1e036e1dbe6bd1f6390,0
0x609b2fcbde843747dd69249380a92b0d00121043,0
0x94b8b3e29074adea78877a96868ab4393b4e3b37,0
0x752184da247c4f7a1ae7c4077db10502d2ed0570,0
0x95e1fcd86acdd253588265f4575234c93eb1a2ea,0
0xc27b18637af54c3d29f6c74258e78347187f4dbd,0
0x196e9582151c3ef4ba23175a95af38cdce71ef6f,0
0x627e960a781020650269372ab1651735165e10c7,0
0x769fe74672a7c7a2b30ba076094c7ea3c8185a85,0
0xf9f02e73d926255fa6ab0c9139db3ada8ec9cdbd,0
0xcea3bcc3cb7ea613161fa6edb813d5bbb6c3760f,0
0x5b8096f467e57ce054e8b4297e88c07b774d3a52,0
0x1df7427694694aad4dd5570df2ca1cba2801b29e,0
0xb22814041029e710e0ba20ab47e6599e97588424,0
0x9c2147609aeebe59abb0d6a17de77723d171e059,0
0x0bc8407b3076d61d51378c55788a0510add6c05c,0
0x4e994f0b0c56912751394888b2318a2638165403,0
0x39849eab8f696303e44dcea3b6a3c2a19babe535,0
0x23ae6d30d10160bcbd8a78f8abc47f6309a97075,0
0xa99859278fdca46e8b983d95e8b6cf400f5ee43d,0
0xb6104edcad2b1d511a862ddca3e160135a84618c,0
0x1760fef4655a37e8df7232d452a12afea89394ba,0
0x533ba9ac467239b4fa93212401b3199e69659b71,0
0xa1ac5f93cad7ecbfee041282aa736a4c4326765d,0
